1,Train/pos/crop_000010.png,"[  2.52188430e+03   1.98294545e+03   4.24435693e+03   1.61572835e+03
   1.28965968e+03   0.00000000e+00   7.84237863e+03   2.17202424e+04
   1.91897093e+03   8.38039451e+04   1.38398540e+05   3.77199262e+05
   1.21738822e+05   7.01824727e+04   7.87662784e+04   2.82958461e+05
   2.47506679e+05   1.24715509e+05   1.06591745e+05   1.69953371e+05
   3.23318464e+05   1.48612934e+05   1.05038632e+05   1.11413377e+05
   2.58580323e+05   2.04460651e+05   8.85606337e+04   5.49975368e+06
   1.04748472e+07   2.00817813e+07   6.82607591e+06   4.55087946e+06
   6.23054136e+06   1.75061964e+07   1.30283577e+07   5.31318078e+06]",1
2,Train/pos/crop_000011.png,"[  2.76785238e+03   5.33823776e+03   1.39555833e+04   8.87083263e+02
   5.44010750e+02   3.04535085e+02   8.56941335e+03   8.14043674e+02
   3.08959312e+02   5.87009467e+04   1.48399903e+05   4.63902998e+05
   1.18651474e+05   5.52891662e+04   1.03755993e+05   4.19683253e+05
   2.29159373e+05   6.81575295e+04   8.81019880e+04   1.67303026e+05
   2.86733599e+05   9.75751565e+04   7.19235605e+04   7.61564373e+04
   2.75560101e+05   1.60135862e+05   5.15640875e+04   5.23241851e+06
   1.03626021e+07   1.83102314e+07   6.78119620e+06   4.77318318e+06
   6.56242744e+06   1.64682194e+07   1.16795589e+07   4.92559367e+06]",1
3,Train/pos/crop_000603.png,"[  3.79403372e+02   2.31417760e+02   4.66178966e+02   2.98499803e+02
   3.48788993e+02   3.11299141e+02   3.57794762e+02   2.92456932e+02
   1.96534884e+02   2.18257223e+05   8.87808559e+04   2.35989023e+05
   7.78552125e+04   1.14100393e+05   6.65269313e+04   1.88736360e+05
   1.28762566e+05   4.92742756e+05   5.00333917e+04   1.67240930e+04
   1.99402210e+04   8.15321094e+04   5.45673477e+04   2.38629388e+04
   2.96314252e+04   2.02602395e+04   8.68771860e+04   4.35825731e+06
   4.12806417e+06   7.60049451e+06   3.31470828e+06   5.47733462e+06
   3.43282714e+06   7.01917033e+06   4.08052194e+06   4.40847705e+06]",1
4,Train/pos/crop_000606.png,"[  3.11524863e+02   1.13944460e+02   1.80684780e+02   4.62302167e+01
   2.15997934e+01   8.30243337e+01   2.87417362e+02   4.46381598e+02
   6.66444368e+02   4.93224665e+04   3.76836336e+04   7.07774881e+04
   1.94052834e+04   7.35990878e+04   2.50905615e+04   8.02707373e+04
   2.21072690e+04   3.83993450e+04   5.36333275e+05   1.02281904e+05
   1.62914137e+05   1.31178553e+05   7.00916099e+05   1.52836577e+05
   2.30143331e+05   1.47119045e+05   3.79108720e+05   1.16006880e+07
   5.18192826e+06   6.44150284e+06   3.91191507e+06   1.65351775e+07
   5.11564543e+06   7.56023837e+06   4.24782702e+06   1.04674256e+07]",1
5,Train/pos/crop_000607.png,"[  1.78409901e+02   2.70125417e+02   5.06435737e+02   6.38765475e+02
   4.30161729e+02   2.14929278e+02   4.68210458e+02   1.34975128e+02
   9.83416648e+01   1.21567515e+05   1.77905859e+05   3.65248577e+05
   1.18880323e+05   9.54193829e+04   1.24828502e+05   4.23841647e+05
   1.30391261e+05   8.73044988e+04   8.34067277e+04   6.62810179e+04
   8.11730897e+04   5.26980553e+04   1.07185184e+05   5.86597212e+04
   6.98544358e+04   5.80738779e+04   7.72957822e+04   7.49913398e+06
   6.41681558e+06   9.29314114e+06   4.68014847e+06   9.27467024e+06
   5.64846336e+06   1.06513253e+07   4.98137141e+06   6.90311421e+06]",1
6,Train/pos/crop_000608.png,"[  1.16360680e+02   4.92881969e+02   8.86717455e+02   1.49353028e+02
   2.20839177e+02   2.34335372e+02   9.84215878e+02   3.21845317e+02
   8.16265326e+01   9.92206155e+03   2.46378879e+04   9.98500122e+04
   1.56411384e+04   9.43519952e+03   1.70779957e+04   1.04520273e+05
   5.06512436e+04   1.38453078e+04   1.27266043e+04   2.52417347e+04
   5.74151735e+04   1.28258324e+04   1.18089365e+04   1.04074721e+04
   4.43537000e+04   2.26430997e+04   6.59258632e+03   7.58382555e+05
   1.18501444e+06   3.17399050e+06   6.56233196e+05   9.85392699e+05
   6.63422082e+05   3.30476572e+06   2.15917123e+06   7.99602516e+05]",1
7,Train/pos/crop001001.png,"[  5.00604744e+02   1.05446729e+02   8.40191326e+01   1.36411185e+02
   3.27001324e+02   2.77579999e+02   4.95721015e+02   3.92682387e+02
   8.14546803e+02   1.69856484e+05   1.30893866e+05   1.62095511e+05
   7.22340480e+04   7.46384102e+04   7.39356560e+04   1.78041105e+05
   1.32717841e+05   1.37967224e+05   2.59608382e+05   1.42735515e+05
   1.19129371e+05   1.06690962e+05   2.85219149e+05   2.19287921e+05
   2.91917569e+05   1.60957113e+05   2.20923270e+05   1.36808006e+07
   1.19306527e+07   1.64078562e+07   8.94573501e+06   1.51340172e+07
   1.10783730e+07   1.67511632e+07   1.05398880e+07   1.11013017e+07]",1
8,Train/pos/crop001002.png,"[  2.65984274e+03   7.96051094e+02   5.97749598e+02   8.08018756e+02
   4.71634018e+02   8.62352360e+02   3.73777374e+03   4.21861772e+03
   5.55162465e+03   1.26195782e+05   1.08549475e+05   1.89668040e+05
   1.30589941e+05   3.99376059e+05   1.53935157e+05   1.88896813e+05
   8.97022502e+04   9.98943400e+04   2.49447925e+05   2.67791918e+05
   1.24118772e+05   1.03616588e+05   2.90097386e+05   2.32102474e+05
   2.97367883e+05   1.47124386e+05   2.21301178e+05   1.83547686e+07
   1.56559759e+07   2.45155701e+07   1.38089418e+07   1.99610039e+07
   1.40523259e+07   2.62968229e+07   1.51671141e+07   1.59476653e+07]",1
9,Train/pos/crop001003.png,"[  1.78076378e+02   2.02143726e+02   8.52787258e+03   7.36604023e+03
   3.55494999e+03   3.01873499e+02   2.10819409e+02   2.23888524e+01
   1.87716271e+02   7.22392484e+04   1.08480816e+05   1.87797813e+05
   7.11544682e+04   2.28250125e+05   9.15932924e+04   2.24396372e+05
   7.69553226e+04   6.24947216e+04   3.12983114e+04   1.94761817e+05
   3.73738992e+04   1.56528274e+04   4.64880542e+04   6.42743704e+04
   1.13023290e+05   3.27761427e+04   3.00302938e+04   1.03924516e+07
   8.56450271e+06   1.43079143e+07   8.55060541e+06   1.17569038e+07
   7.43940652e+06   1.60089013e+07   9.40992141e+06   9.61889363e+06]",1
10,Train/pos/crop001004.png,"[  3.68899655e+02   1.80674909e+02   1.12395915e+03   9.54080031e+02
   3.00401030e+03   1.03126164e+03   5.59680388e+02   1.83381848e+02
   1.99444170e+02   8.90056353e+04   1.21217853e+05   2.83444882e+05
   2.86206221e+05   3.05320259e+05   1.91029422e+05   2.59333842e+05
   1.93995170e+05   1.36060545e+05   1.45075942e+05   7.54002107e+04
   7.94827287e+04   7.80249056e+04   1.91316497e+05   6.01229571e+04
   9.44205839e+04   9.47856828e+04   1.34088443e+05   1.53653757e+07
   1.06931079e+07   1.41320962e+07   1.06208071e+07   1.98012810e+07
   1.04294983e+07   1.46320757e+07   1.12323899e+07   1.50566875e+07]",1
